,PRODUCT TYPE,COUNTRY,MEASURE,Year,Total Imports,Population,Total Imports Per Capita
395,,Netherlands,Million dollars,2022,116.0,341534046,0.03396440306861823
396,,Switzerland,Million dollars,2022,117.1,341534046,0.034286479304613746
397,,Ireland,Million dollars,2022,58.7,341534046,0.017187159139033535
398,,United Kingdom,Million dollars,2022,68.6,341534046,0.02008584526299319
399,,Rest of world,Million dollars,2022,454.9,341534046,0.13319316341305545
400,,World,Million dollars,2022,1566.1,341534046,0.4585487210841639
401,,World (quantity),"1,000 metric tons",2022,188.4,341534046,0.05516287532868685
402,"Yogurt, buttermilk, or whey",New Zealand,Million dollars,2022,263.4,341534046,0.07712261869201759
403,,Canada,Million dollars,2022,99.6,341534046,0.02916253918650324
404,,France,Million dollars,2022,34.5,341534046,0.010101481947132146
405,,Denmark,Million dollars,2022,18.2,341534046,0.005328897722834929
406,,Germany,Million dollars,2022,18.8,341534046,0.005504575669741575
407,,Mexico,Million dollars,2022,6.0,341534046,0.0017567794690664601
408,,Chile,Million dollars,2022,5.0,341534046,0.001463982890888717
409,,Rest of world,Million dollars,2022,11.9,341534046,0.003484279280315146
410,,World,Million dollars,2022,457.4,341534046,0.13392515485849982
411,,World (quantity),"1,000 metric tons",2022,92.0,341534046,0.02693728519235239
412,Milk and cream,Mexico,Million dollars,2022,110.9,341534046,0.03247114051991174
413,,Chile,Million dollars,2022,36.3,341534046,0.010628515787852084
414,,Netherlands,Million dollars,2022,19.7,341534046,0.005768092590101545
415,,Canada,Million dollars,2022,19.0,341534046,0.005563134985377124
416,,New Zealand,Million dollars,2022,5.0,341534046,0.001463982890888717
417,,Peru,Million dollars,2022,3.9,341534046,0.0011419066548931992
418,,Rest of world,Million dollars,2022,20.3,341534046,0.005943770537008191
419,,World,Million dollars,2022,215.1,341534046,0.0629805439660326
420,,World (quantity),"1,000 metric tons",2022,53.1,341534046,0.015547498301238173
421,Butter or spreads,Ireland,Million dollars,2022,334.0,341534046,0.09779405711136628
422,,New Zealand,Million dollars,2022,58.5,341534046,0.017128599823397987
423,,Mexico,Million dollars,2022,14.5,341534046,0.004245550383577279
424,,France,Million dollars,2022,21.9,341534046,0.00641224506209258
425,,India,Million dollars,2022,12.8,341534046,0.0037477962006751153
426,,Chile,Million dollars,2022,5.0,341534046,0.001463982890888717
427,,Rest of world,Million dollars,2022,20.9,341534046,0.006119448483914836
428,,World,Million dollars,2022,467.6,341534046,0.1369116799559128
429,,World (quantity),"1,000 metric tons",2022,67.6,341534046,0.019793048684815448
430,Total cocoa and products,Canada,Million dollars,2021,1688.4,340161441,0.4963525539627521
431,,Cote d'Ivoire,Million dollars,2021,1002.8,340161441,0.2948011970586637
432,,Mexico,Million dollars,2021,523.2,340161441,0.1538093202045202
433,,Ghana,Million dollars,2021,218.7,340161441,0.06429300139282983
434,,Malaysia,Million dollars,2021,170.7,340161441,0.05018205458507568
435,,Ecuador,Million dollars,2021,236.1,340161441,0.0694082196106407
436,,Netherlands,Million dollars,2021,216.8,340161441,0.06373444308168956
437,,Rest of world,Million dollars,2021,1577.4,340161441,0.4637209894698206
438,,World,Million dollars,2021,5634.1,340161441,1.6563017793659922
439,,World (quantity),"1,000 metric tons",2021,1532.5,340161441,0.4505213746434006
440,,Ecuador,Million dollars,2021,197.3,340161441,0.05800187094103943
441,,Ghana,Million dollars,2021,134.6,340161441,0.039569446673410585
442,,Dominican Republic,Million dollars,2021,45.7,340161441,0.013434797273215926
443,,Papua New Guinea,Million dollars,2021,19.1,340161441,0.005614980917252171
444,,Nigeria,Million dollars,2021,51.6,340161441,0.015169267818335707
445,,Rest of world,Million dollars,2021,65.4,340161441,0.019226165025565026
446,,World,Million dollars,2021,1262.3,340161441,0.3710885032380845
447,,World (quantity),"1,000 metric tons",2021,471.4,340161441,0.1385812567744855
448,"Cocoa paste, butter, and powder",Cote d'Ivoire,Million dollars,2021,235.3,340161441,0.0691730371638448
449,,Malaysia,Million dollars,2021,159.7,340161441,0.046948295941632016
450,,Netherlands,Million dollars,2021,199.2,340161441,0.058560429252179705
451,,Ghana,Million dollars,2021,83.9,340161441,0.024664759107720265
452,,Ecuador,Million dollars,2021,35.3,340161441,0.010377425464869193
453,,Canada,Million dollars,2021,41.4,340161441,0.01217069162168795
454,,Spain,Million dollars,2021,25.3,340161441,0.007437644879920414
455,,Rest of world,Million dollars,2021,261.0,340161441,0.07672827326716317
456,,World,Million dollars,2021,1270.9,340161441,0.37361671454114054
457,,World (quantity),"1,000 metric tons",2021,396.1,340161441,0.11644470896982119
458,Chocolate,Canada,Million dollars,2021,1647.0,340161441,0.4841818623410641
459,,Mexico,Million dollars,2021,477.8,340161441,0.1404627163488527
460,,Germany,Million dollars,2021,145.6,340161441,0.04280320531685424
461,,Poland,Million dollars,2021,100.6,340161441,0.02957419268458473
462,,Italy,Million dollars,2021,67.5,340161441,0.019843518948404266
463,,Switzerland,Million dollars,2021,71.0,340161441,0.02087244215313634
464,,Croatia,Million dollars,2021,15.9,340161441,0.004674251130068561
465,,Rest of world,Million dollars,2021,416.7,340161441,0.12250065697481567
466,,World,Million dollars,2021,3100.7,340161441,0.9115377659750683
467,,World (quantity),"1,000 metric tons",2021,664.9,340161441,0.1954660110932444
468,"Total coffee, tea, and spices",Colombia,Million dollars,2021,1485.3,340161441,0.4366456102824423
469,,Brazil,Million dollars,2021,1378.7,340161441,0.40530754924688833
470,,Rest of world,Million dollars,2021,4104.1,340161441,1.206515349868829
471,,World,Million dollars,2021,9819.2,340161441,2.8866293519729065
472,,World (quantity),"1,000 metric tons",2021,2344.6,340161441,0.689260955947091
473,"Coffee beans, unroasted",Brazil,Million dollars,2021,1222.5,340161441,0.3593881765099884
474,,Colombia,Million dollars,2021,1309.8,340161441,0.38505246101659124
475,,Honduras,Million dollars,2021,381.5,340161441,0.11215262931579596
476,,Guatemala,Million dollars,2021,410.8,340161441,0.12076618642969589
477,,Nicaragua,Million dollars,2021,261.7,340161441,0.07693405790810957
478,,Vietnam,Million dollars,2021,263.0,340161441,0.07731622938415292
479,,Rest of world,Million dollars,2021,1344.2,340161441,0.395165306228815
480,,World,Million dollars,2021,5193.5,340161441,1.5267750467931491
481,"Coffee, roasted and instant",Switzerland,Million dollars,2021,790.0,340161441,0.23224266621095363
482,,Canada,Million dollars,2021,441.3,340161441,0.12973251721378967
483,,Italy,Million dollars,2021,125.4,340161441,0.036864848535257705
484,,Colombia,Million dollars,2021,55.0,340161441,0.016168793217218293
485,,Mexico,Million dollars,2021,44.4,340161441,0.013052625797172585
486,,Rest of world,Million dollars,2021,102.6,340161441,0.030162148801574484
487,,World,Million dollars,2021,1558.7,340161441,0.4582235997759664
488,,World (quantity),"1,000 metric tons",2021,109.8,340161441,0.03227879082273761
489,Coffee extracts and preparations,Mexico,Million dollars,2021,100.4,340161441,0.029515397072885755
490,,Brazil,Million dollars,2021,95.8,340161441,0.028163098003809315
491,,India,Million dollars,2021,43.2,340161441,0.01269985212697873
492,,Rest of world,Million dollars,2021,143.3,340161441,0.04212705578231603
493,,World,Million dollars,2021,492.0,340161441,0.14463720477948
494,,World (quantity),"1,000 metric tons",2021,66.9,340161441,0.019667132113307343
495,Tea and mate,Japan,Million dollars,2021,95.0,340161441,0.027927915557013412
496,,China ,Million dollars,2021,111.6,340161441,0.032807951328028384
497,,Canada,Million dollars,2021,81.0,340161441,0.02381222273808512
498,,Rest of world,Million dollars,2021,346.7,340161441,0.1019221928801742
499,,World,Million dollars,2021,719.3,340161441,0.21145841747536576
500,,World (quantity),"1,000 metric tons",2021,186.9,340161441,0.054944499132692705
501,Spices,India,Million dollars,2021,311.7,340161441,0.09163296083285348
502,,Vietnam,Million dollars,2021,298.3,340161441,0.08769365484902211
503,,China ,Million dollars,2021,152.6,340161441,0.044861051726318386
504,,Madagascar ,Million dollars,2021,255.5,340161441,0.07511139394544133
505,,Spain,Million dollars,2021,94.5,340161441,0.027780926527765974
506,,Peru,Million dollars,2021,88.7,340161441,0.02607585378849568
507,,Indonesia,Million dollars,2021,180.9,340161441,0.053180630781723436
508,,Rest of world,Million dollars,2021,371.5,340161441,0.10921284873084719
509,,World,Million dollars,2021,1855.7,340161441,0.5455350831489452
510,,World (quantity),"1,000 metric tons",2021,511.6,340161441,0.1503991747259796
511,Total sweeteners and candy,Mexico,Million dollars,2021,1625.4,340161441,0.47783193627757475
512,,Canada,Million dollars,2021,869.7,340161441,0.2556727174729954
513,,Brazil,Million dollars,2021,447.4,340161441,0.13152578337060844
514,,Germany,Million dollars,2021,224.2,340161441,0.06590988071455166
515,,Turkey,Million dollars,2021,149.2,340161441,0.0438615263274358
516,,Guatemala,Million dollars,2021,158.9,340161441,0.04671311349483612
517,,Colombia,Million dollars,2021,135.9,340161441,0.03995161814945392
518,,Argentina,Million dollars,2021,207.5,340161441,0.06100044713768719
519,,Rest of world,Million dollars,2021,1881.8,340161441,0.5532079104756614
520,,World,Million dollars,2021,5700.0,340161441,1.6756749334208048
521,,World (quantity),"1,000 metric tons",2021,4504.9,340161441,1.324341755713576
522,"Sugar, cane and beet",Mexico,Million dollars,2021,648.1,340161441,0.19052717971053046
523,,Brazil,Million dollars,2021,275.1,340161441,0.08087336389194096
524,,Guatemala,Million dollars,2021,144.5,340161441,0.042479829452509874
525,,El Salvador,Million dollars,2021,67.7,340161441,0.019902314560103242
526,,Colombia,Million dollars,2021,105.5,340161441,0.03101468517120963
527,,Dominican Republic,Million dollars,2021,136.2,340161441,0.040039811567002384
528,,Australia,Million dollars,2021,63.5,340161441,0.018667606714424755
529,,Rest of world,Million dollars,2021,529.1,340161441,0.15554379074963998
530,,World,Million dollars,2021,1969.7,340161441,0.5790485818173613
531,,World (quantity),"1,000 metric tons",2021,2940.8,340161441,0.8645306744217373
532,Other sweeteners and syrups,Canada,Million dollars,2021,385.2,340161441,0.11324034813222701
533,,Mexico,Million dollars,2021,125.4,340161441,0.036864848535257705
534,,India,Million dollars,2021,125.8,340161441,0.03698243975865566
535,,Argentina,Million dollars,2021,150.4,340161441,0.04421429999762966
536,,Brazil,Million dollars,2021,122.3,340161441,0.035953516553923585
537,,New Zealand,Million dollars,2021,63.1,340161441,0.018550015491026802
538,,Rest of world,Million dollars,2021,458.3,340161441,0.1347301442082026
539,,World,Million dollars,2021,1430.5,340161441,0.420535612676923
540,,World (quantity),"1,000 metric tons",2021,766.5,340161441,0.225334181836324
541,Confections ,Mexico,Million dollars,2021,851.8,340161441,0.2504105102259371
542,,Canada,Million dollars,2021,465.5,340161441,0.13684678622936572
543,,Germany,Million dollars,2021,204.3,340161441,0.06005971735050358
544,,Turkey,Million dollars,2021,128.7,340161441,0.037834976128290794
545,,Spain,Million dollars,2021,119.4,340161441,0.035100980184288436
546,,China ,Million dollars,2021,97.9,340161441,0.02878045192664856
547,,Switzerland,Million dollars,2021,21.4,340161441,0.00629113045179039
548,,Thailand,Million dollars,2021,50.7,340161441,0.014904687565690316
549,,Rest of world,Million dollars,2021,360.1,340161441,0.10586149886400557
550,,World,Million dollars,2021,2299.8,340161441,0.6760907389265206
551,,World (quantity),"1,000 metric tons",2021,797.6,340161441,0.23447689945551473
552,"Sauces, soups, prepared foods",Singapore,Million dollars,2021,3461.3,340161441,1.0175462538683213
553,,Canada,Million dollars,2021,1664.8,340161441,0.48941467178227294
554,,Italy,Million dollars,2021,600.0,340161441,0.17638683509692682
555,,Mexico,Million dollars,2021,516.6,340161441,0.15186906501845399
556,,China ,Million dollars,2021,508.8,340161441,0.14957603616219395
557,,Thailand,Million dollars,2021,310.8,340161441,0.09136838058020809
558,,Germany,Million dollars,2021,204.4,340161441,0.06008911515635307
559,,South Korea,Million dollars,2021,196.6,340161441,0.057796086300093016
560,,Rest of world,Million dollars,2021,2314.1,340161441,0.6802946251629972
561,,World,Million dollars,2021,9777.4,340161441,2.8743410691278206
562,,World (quantity),"1,000 metric tons",2021,1969.3,340161441,0.5789309905939632
563,Essential oils,Ireland,Million dollars,2021,3023.8,340161441,0.8889308532768122
564,,Brazil,Million dollars,2021,92.7,340161441,0.027251766022475192
565,,Mexico,Million dollars,2021,87.4,340161441,0.02569368231245234
566,,India,Million dollars,2021,229.9,340161441,0.06758555564797246
567,,France,Million dollars,2021,175.3,340161441,0.05153435365415212
568,,Canada,Million dollars,2021,102.6,340161441,0.030162148801574484
569,,Italy,Million dollars,2021,42.0,340161441,0.012347078456784876
570,,China ,Million dollars,2021,108.4,340161441,0.03186722154084478
571,,Rest of world,Million dollars,2021,580.7,340161441,0.1707130585679757
572,,World,Million dollars,2021,4442.8,340161441,1.3060857182810441
573,,World (quantity),"1,000 metric tons",2021,133.3,340161441,0.03918727519736725
574,Animal and other fats,Canada,Million dollars,2021,479.5,340161441,0.140962479048294
575,,Australia,Million dollars,2021,105.6,340161441,0.031044082977059118
576,,Brazil,Million dollars,2021,14.5,340161441,0.004262681848175731
577,,Mexico,Million dollars,2021,45.5,340161441,0.01337600166151695
578,,Vietnam,Million dollars,2021,0.1,340161441,2.9397805849487803e-05
579,,Uruguay,Million dollars,2021,8.8,340161441,0.002587006914754927
580,,Argentina,Million dollars,2021,2.0,340161441,0.000587956116989756
581,,Norway,Million dollars,2021,88.9,340161441,0.026134649400194658
582,,Rest of world,Million dollars,2021,320.8,340161441,0.09430816116515688
583,,World,Million dollars,2021,1065.7,340161441,0.31329241693799154
584,,World (quantity),"1,000 metric tons",2021,567.3,340161441,0.16677375258414429
585,Other edible products,India,Million dollars,2021,480.5,340161441,0.14125645710678889
586,,China ,Million dollars,2021,426.6,340161441,0.12541103975391496
587,,Canada,Million dollars,2021,139.6,340161441,0.04103933696588497
588,,Mexico,Million dollars,2021,150.8,340161441,0.04433189122102761
589,,France,Million dollars,2021,189.1,340161441,0.05559125086138143
590,,Spain,Million dollars,2021,177.4,340161441,0.05215170757699136
591,,Italy,Million dollars,2021,115.0,340161441,0.03380747672691097
592,,Germany,Million dollars,2021,147.8,340161441,0.043449957045542976
593,,Rest of world,Million dollars,2021,602.6,340161441,0.1771511780490135
594,,World,Million dollars,2021,2429.4,340161441,0.7141902953074567
595,,World (quantity),"1,000 metric tons",2021,365.6,340161441,0.1074783781857274
596,Total dairy products,Italy,Million dollars,2021,423.6,340161441,0.12452910557843033
597,,Ireland,Million dollars,2021,345.0,340161441,0.10142243018073292
598,,New Zealand,Million dollars,2021,279.5,340161441,0.08216686734931841
599,,France,Million dollars,2021,216.9,340161441,0.06376384088753904
600,,Canada,Million dollars,2021,160.5,340161441,0.04718347838842792
601,,Mexico,Million dollars,2021,117.5,340161441,0.03454242187314817
602,,Netherlands,Million dollars,2021,124.0,340161441,0.036453279253364876
603,,Spain,Million dollars,2021,99.2,340161441,0.0291626234026919
604,,Rest of world,Million dollars,2021,620.0,340161441,0.18226639626682437
605,,World,Million dollars,2021,2386.2,340161441,0.7014904431804778
606,,World (quantity),"1,000 metric tons",2021,370.8,340161441,0.10900706408990077
607,"Cheese, fresh or processed",Italy,Million dollars,2021,420.5,340161441,0.1236177735970962
608,,France,Million dollars,2021,176.3,340161441,0.051828331712646995
609,,Spain,Million dollars,2021,99.2,340161441,0.0291626234026919
610,,Netherlands,Million dollars,2021,109.0,340161441,0.0320436083759417
611,,Switzerland,Million dollars,2021,118.1,340161441,0.03471880870824509
612,,Ireland,Million dollars,2021,69.7,340161441,0.020490270677092998
613,,United Kingdom,Million dollars,2021,55.5,340161441,0.01631578224646573
614,,Rest of world,Million dollars,2021,433.0,340161441,0.12729249932828218
615,,World,Million dollars,2021,1481.3,340161441,0.4354696980484628
616,,World (quantity),"1,000 metric tons",2021,187.8,340161441,0.055209079385338096
617,"Yogurt, buttermilk, or whey",New Zealand,Million dollars,2021,240.4,340161441,0.07067232526216868
618,,Canada,Million dollars,2021,80.9,340161441,0.023782824932235633
619,,France,Million dollars,2021,22.5,340161441,0.0066145063161347556
620,,Denmark,Million dollars,2021,14.9,340161441,0.004380273071573682
621,,Germany,Million dollars,2021,8.1,340161441,0.002381222273808512
622,,Mexico,Million dollars,2021,3.5,340161441,0.001028923204732073
623,,Chile,Million dollars,2021,3.3,340161441,0.0009701275930330974
624,,Rest of world,Million dollars,2021,6.9,340161441,0.0020284486036146582
625,,World,Million dollars,2021,380.5,340161441,0.11185865125730109
626,,World (quantity),"1,000 metric tons",2021,88.7,340161441,0.02607585378849568
627,Milk and cream,Mexico,Million dollars,2021,82.6,340161441,0.02428258763167692
628,,Chile,Million dollars,2021,13.7,340161441,0.004027499401379829
629,,Netherlands,Million dollars,2021,13.4,340161441,0.003939305983831366
630,,Canada,Million dollars,2021,26.7,340161441,0.007849214161813244
631,,New Zealand,Million dollars,2021,2.8,340161441,0.0008231385637856585
632,,Peru,Million dollars,2021,0.8,340161441,0.00023518244679590243
633,,Rest of world,Million dollars,2021,21.4,340161441,0.00629113045179039
634,,World,Million dollars,2021,161.4,340161441,0.047448058641073314
635,,World (quantity),"1,000 metric tons",2021,35.1,340161441,0.010318629853170218
636,Butter or spreads,Ireland,Million dollars,2021,272.4,340161441,0.08007962313400477
637,,New Zealand,Million dollars,2021,30.6,340161441,0.008995728589943268
638,,Mexico,Million dollars,2021,7.9,340161441,0.0023224266621095363
639,,France,Million dollars,2021,18.1,340161441,0.005321002858757293
640,,India,Million dollars,2021,7.4,340161441,0.0021754376328620975
641,,Chile,Million dollars,2021,1.9,340161441,0.0005585583111402683
642,,Rest of world,Million dollars,2021,24.7,340161441,0.007261258044823487
643,,World,Million dollars,2021,363.0,340161441,0.10671403523364072
644,,World (quantity),"1,000 metric tons",2021,59.2,340161441,0.01740350106289678
645,Total cocoa and products,Canada,Million dollars,2020,1544.5,339436159,0.4550192897981738
646,,Cote d'Ivoire,Million dollars,2020,771.8,339436159,0.22737707210503758
647,,Mexico,Million dollars,2020,553.7,339436159,0.16312345792246608
648,,Ghana,Million dollars,2020,195.6,339436159,0.0576249744801054
649,,Malaysia,Million dollars,2020,205.6,339436159,0.060571036570090345
650,,Ecuador,Million dollars,2020,237.6,339436159,0.06999843525804214
651,,Netherlands,Million dollars,2020,171.5,339436159,0.0505249648432417
652,,Rest of world,Million dollars,2020,1371.4,339436159,0.40402295502053454
653,,World,Million dollars,2020,5051.7,339436159,1.4882621859976914
654,,World (quantity),"1,000 metric tons",2020,1391.9,339436159,0.41006238230500364
655,,Ecuador,Million dollars,2020,184.0,339436159,0.054207542455722874
656,,Ghana,Million dollars,2020,139.3,339436159,0.041038644913490206
657,,Dominican Republic,Million dollars,2020,57.7,339436159,0.016998778259213098
658,,Papua New Guinea,Million dollars,2020,29.8,339436159,0.008779265028155118
659,,Nigeria,Million dollars,2020,11.8,339436159,0.003476353266182228
660,,Rest of world,Million dollars,2020,67.3,339436159,0.019826997865598637
661,,World,Million dollars,2020,995.7,339436159,0.2933394022998004
662,,World (quantity),"1,000 metric tons",2020,377.0,339436159,0.1110665407924322
663,"Cocoa paste, butter, and powder",Cote d'Ivoire,Million dollars,2020,254.0,339436159,0.07482997708561745
664,,Malaysia,Million dollars,2020,195.5,339436159,0.057595513859205555
665,,Netherlands,Million dollars,2020,157.6,339436159,0.046429938538162636
666,,Ghana,Million dollars,2020,56.3,339436159,0.016586329566615206
667,,Ecuador,Million dollars,2020,50.9,339436159,0.014995456038023339
668,,Canada,Million dollars,2020,37.7,339436159,0.01110665407924322
669,,Spain,Million dollars,2020,22.8,339436159,0.006717021565165661
670,,Rest of world,Million dollars,2020,231.8,339436159,0.06828971924585088
671,,World,Million dollars,2020,1264.1,339436159,0.3724117087949961
672,,World (quantity),"1,000 metric tons",2020,384.8,339436159,0.11336446922262045
673,Chocolate,Canada,Million dollars,2020,1506.7,339436159,0.4438831750980307
674,,Mexico,Million dollars,2020,517.9,339436159,0.15257655564032
675,,Germany,Million dollars,2020,134.7,339436159,0.03968345635209712
676,,Poland,Million dollars,2020,72.1,339436159,0.021241107668791406
677,,Italy,Million dollars,2020,58.7,339436159,0.01729338446821159
678,,Switzerland,Million dollars,2020,59.0,339436159,0.01738176633091114
679,,Croatia,Million dollars,2020,4.7,339436159,0.0013846491822929212
680,,Rest of world,Million dollars,2020,312.0,339436159,0.09191713720753009
681,,World,Million dollars,2020,2791.7,339436159,0.8224521536610954
682,,World (quantity),"1,000 metric tons",2020,630.0,339436159,0.18560191166905116
683,"Total coffee, tea, and spices",Colombia,Million dollars,2020,1221.8,339436159,0.3599498661543598
684,,Brazil,Million dollars,2020,1216.7,339436159,0.35844737448846753
685,,Rest of world,Million dollars,2020,3722.7,339436159,1.0967305342386933
686,,World,Million dollars,2020,8346.2,339436159,2.45884234154323
687,,World (quantity),"1,000 metric tons",2020,2254.6,339436159,0.6642191588080043
688,"Coffee beans, unroasted",Brazil,Million dollars,2020,1045.8,339436159,0.3080991733706249
689,,Colombia,Million dollars,2020,1065.7,339436159,0.3139618369296949
690,,Honduras,Million dollars,2020,237.3,339436159,0.06991005339534259
691,,Guatemala,Million dollars,2020,302.4,339436159,0.08908891760114454
692,,Nicaragua,Million dollars,2020,241.8,339436159,0.07123578133583582
693,,Vietnam,Million dollars,2020,275.3,339436159,0.08110508933728537
694,,Rest of world,Million dollars,2020,1256.8,339436159,0.3702610834693071
695,,World,Million dollars,2020,4425.1,339436159,1.3036619354392354
696,"Coffee, roasted and instant",Switzerland,Million dollars,2020,454.0,339436159,0.13375121888531621
697,,Canada,Million dollars,2020,375.2,339436159,0.1105362496162349
698,,Italy,Million dollars,2020,91.1,339436159,0.026838625639762793
699,,Colombia,Million dollars,2020,54.2,339436159,0.01596765652771837
700,,Mexico,Million dollars,2020,37.7,339436159,0.01110665407924322
701,,Rest of world,Million dollars,2020,101.5,339436159,0.029902530213347128
702,,World,Million dollars,2020,1113.7,339436159,0.3281029349616226
703,,World (quantity),"1,000 metric tons",2020,97.2,339436159,0.028635723514653606
704,Coffee extracts and preparations,Mexico,Million dollars,2020,103.5,339436159,0.030491742631344118
705,,Brazil,Million dollars,2020,108.6,339436159,0.03199423429723643
706,,India,Million dollars,2020,26.1,339436159,0.0076892220548606905
707,,Rest of world,Million dollars,2020,159.1,339436159,0.046871847851660375
708,,World,Million dollars,2020,488.5,339436159,0.14391513309576426
709,,World (quantity),"1,000 metric tons",2020,70.9,339436159,0.02088758021799322
710,Tea and mate,Japan,Million dollars,2020,81.6,339436159,0.024039866654277098
711,,China ,Million dollars,2020,107.5,339436159,0.03167016746733809
712,,Canada,Million dollars,2020,96.2,339436159,0.02834111730565511
713,,Rest of world,Million dollars,2020,303.6,339436159,0.08944244505194275
714,,World,Million dollars,2020,659.3,339436159,0.194233873592707
715,,World (quantity),"1,000 metric tons",2020,181.0,339436159,0.053323723828727396
716,Spices,India,Million dollars,2020,240.0,339436159,0.07070549015963853
717,,Vietnam,Million dollars,2020,202.8,339436159,0.05974613918489456
718,,China ,Million dollars,2020,152.2,339436159,0.044839065009570765
719,,Madagascar ,Million dollars,2020,288.9,339436159,0.08511173377966487
720,,Spain,Million dollars,2020,76.3,339436159,0.022478453746585084
721,,Peru,Million dollars,2020,82.7,339436159,0.024363933484175444
722,,Indonesia,Million dollars,2020,175.8,339436159,0.051791771541935226
723,,Rest of world,Million dollars,2020,347.2,339436159,0.10228727576427707
724,,World,Million dollars,2020,1659.6,339436159,0.4889284644539004
725,,World (quantity),"1,000 metric tons",2020,477.7,339436159,0.14073338603858052
726,Total sweeteners and candy,Mexico,Million dollars,2020,1533.8,339436159,0.4518670033618899
727,,Canada,Million dollars,2020,764.5,339436159,0.22522644677934858
728,,Brazil,Million dollars,2020,420.9,339436159,0.12399975336746608
729,,Germany,Million dollars,2020,178.4,339436159,0.05255774768533131
730,,Turkey,Million dollars,2020,112.5,339436159,0.03314319851233056
731,,Guatemala,Million dollars,2020,157.5,339436159,0.04640047791726279
732,,Colombia,Million dollars,2020,138.7,339436159,0.040861881188091094
733,,Argentina,Million dollars,2020,177.8,339436159,0.05238098395993221
734,,Rest of world,Million dollars,2020,1687.4,339436159,0.4971185170640586
735,,World,Million dollars,2020,5171.5,339436159,1.523556009835711
736,,World (quantity),"1,000 metric tons",2020,4919.9,339436159,1.4494330876516899
737,"Sugar, cane and beet",Mexico,Million dollars,2020,739.7,339436159,0.21792021279618592
738,,Brazil,Million dollars,2020,313.3,339436159,0.09230012527922814
739,,Guatemala,Million dollars,2020,148.3,339436159,0.04369010079447665
740,,El Salvador,Million dollars,2020,73.7,339436159,0.021712477603189
741,,Colombia,Million dollars,2020,115.1,339436159,0.03390917465572665
742,,Dominican Republic,Million dollars,2020,131.2,339436159,0.03865233462060239
743,,Australia,Million dollars,2020,71.6,339436159,0.02109380456429216
744,,Rest of world,Million dollars,2020,606.5,339436159,0.17867866575758654
745,,World,Million dollars,2020,2199.4,339436159,0.6479568960712875
746,,World (quantity),"1,000 metric tons",2020,3551.6,339436159,1.046323411879051
747,Other sweeteners and syrups,Canada,Million dollars,2020,319.9,339436159,0.09424452625861818
748,,Mexico,Million dollars,2020,102.8,339436159,0.030285518285045172
749,,India,Million dollars,2020,66.3,339436159,0.019532391656600145
750,,Argentina,Million dollars,2020,93.5,339436159,0.02754568054135918
751,,Brazil,Million dollars,2020,70.0,339436159,0.020622434629894573
752,,New Zealand,Million dollars,2020,44.8,339436159,0.013198358163132525
753,,Rest of world,Million dollars,2020,337.9,339436159,0.09954743802059109
754,,World,Million dollars,2020,1035.2,339436159,0.3049763475552409
755,,World (quantity),"1,000 metric tons",2020,667.2,339436159,0.19656126264379514
756,Confections ,Mexico,Million dollars,2020,691.3,339436159,0.20366127228065883
757,,Canada,Million dollars,2020,423.9,339436159,0.12488357199446155
758,,Germany,Million dollars,2020,164.0,339436159,0.048315418275752996
759,,Turkey,Million dollars,2020,98.1,339436159,0.02890086910275225
760,,Spain,Million dollars,2020,114.3,339436159,0.033673489688527854
761,,China ,Million dollars,2020,77.2,339436159,0.02274359933468373
762,,Switzerland,Million dollars,2020,48.4,339436159,0.014258940515527103
763,,Thailand,Million dollars,2020,39.3,339436159,0.011578024013640808
764,,Rest of world,Million dollars,2020,280.4,339436159,0.08260758100317768
765,,World,Million dollars,2020,1936.9,339436159,0.5706227662091828
766,,World (quantity),"1,000 metric tons",2020,701.1,339436159,0.20654841312884406
767,"Sauces, soups, prepared foods",Singapore,Million dollars,2020,3205.2,339436159,0.9442718210819726
768,,Canada,Million dollars,2020,1419.7,339436159,0.4182524349151618
769,,Italy,Million dollars,2020,459.7,339436159,0.13543047427660765
770,,Mexico,Million dollars,2020,437.8,339436159,0.12897859829954061
771,,China ,Million dollars,2020,470.7,339436159,0.13867114257559107
772,,Thailand,Million dollars,2020,328.2,339436159,0.09668975779330569
773,,Germany,Million dollars,2020,186.7,339436159,0.05500297922001881
774,,South Korea,Million dollars,2020,172.9,339436159,0.05093741353583959
775,,Rest of world,Million dollars,2020,1920.5,339436159,0.5657912243816074
776,,World,Million dollars,2020,8601.4,339436159,2.534025846079645
777,,World (quantity),"1,000 metric tons",2020,1733.4,339436159,0.5106704026779892
778,Essential oils,Ireland,Million dollars,2020,2851.3,339436159,0.8400106837174056
779,,Brazil,Million dollars,2020,108.7,339436159,0.03202369491813629
780,,Mexico,Million dollars,2020,64.4,339436159,0.01897263985950301
781,,India,Million dollars,2020,203.9,339436159,0.060070206014792904
782,,France,Million dollars,2020,169.5,339436159,0.049935752425244714
783,,Canada,Million dollars,2020,87.9,339436159,0.025895885770967613
784,,Italy,Million dollars,2020,34.8,339436159,0.010252296073147586
785,,China ,Million dollars,2020,104.3,339436159,0.03072742759854291
786,,Rest of world,Million dollars,2020,498.9,339436159,0.1469790376693486
787,,World,Million dollars,2020,4123.7,339436159,1.2148676240470893
788,,World (quantity),"1,000 metric tons",2020,133.5,339436159,0.03932992890129893
789,Animal and other fats,Canada,Million dollars,2020,296.4,339436159,0.08732128034715357
