,PRODUCT TYPE,COUNTRY,MEASURE,Year,Total Imports,Population,Total Imports Per Capita
0,"Total red meats, fresh and frozen",Canada,Million dollars,2023,3793.9,343477335,1.1045561419649421
1,,Australia,Million dollars,2023,2589.9,343477335,0.7540235515103202
2,,Mexico,Million dollars,2023,1983.7,343477335,0.5775344681767721
3,,New Zealand,Million dollars,2023,1347.7,343477335,0.39236941208944687
4,,Brazil,Million dollars,2023,477.9,343477335,0.139135818088259
5,,Uruguay,Million dollars,2023,323.9,343477335,0.09430025419290038
6,,Nicaragua,Million dollars,2023,298.8,343477335,0.08699263955800751
7,,Rest of world,Million dollars,2023,600.0,343477335,0.1746840151767219
8,,World,Million dollars,2023,11415.8,343477335,3.3235963007573703
9,,World (quantity),"1,000 metric tons",2023,1822.6,343477335,0.5306318101018223
10,Fresh or chilled red meats,Canada,Million dollars,2023,3429.8,343477335,0.9985520587552014
11,,Mexico,Million dollars,2023,1638.2,343477335,0.47694558943750975
12,,Australia,Million dollars,2023,756.6,343477335,0.22027654313784634
13,,Nicaragua,Million dollars,2023,102.8,343477335,0.029929194600278358
14,,New Zealand,Million dollars,2023,81.0,343477335,0.02358234204885746
15,,Argentina,Million dollars,2023,72.8,343477335,0.02119499384144226
16,,Rest of world,Million dollars,2023,129.7,343477335,0.037760861280701385
17,,World,Million dollars,2023,6210.9,343477335,1.808241583101837
18,,World (quantity),"1,000 metric tons",2023,906.3,343477335,0.26386020492443846
19,Frozen red meats and parts,Australia,Million dollars,2023,1029.8,343477335,0.2998159980483137
20,,New Zealand,Million dollars,2023,937.6,343477335,0.27297288771615746
21,,Brazil,Million dollars,2023,471.2,343477335,0.13718517991878562
22,,Canada,Million dollars,2023,361.2,343477335,0.10515977713638659
23,,Mexico,Million dollars,2023,343.7,343477335,0.1000648266937322
24,,Uruguay,Million dollars,2023,280.7,343477335,0.08172300510017641
25,,Rest of world,Million dollars,2023,639.2,343477335,0.1860967041682678
26,,World,Million dollars,2023,4063.4,343477335,1.1830183787818198
27,,World (quantity),"1,000 metric tons",2023,803.2,343477335,0.23384366831657175
28,Fowl and other meats,Chile,Million dollars,2023,180.9,343477335,0.05266723057578166
29,,Canada,Million dollars,2023,138.6,343477335,0.04035200750582276
30,,New Zealand,Million dollars,2023,32.0,343477335,0.00931648080942517
31,,China ,Million dollars,2023,8.9,343477335,0.002591146225121375
32,,Rest of world,Million dollars,2023,15.7,343477335,0.004570898397124224
33,,World,Million dollars,2023,376.1,343477335,0.1094977635132752
34,,World (quantity),"1,000 metric tons",2023,90.3,343477335,0.026289944284096648
35,Prepared meats,Canada,Million dollars,2023,841.6,343477335,0.24502344528788195
36,,Brazil,Million dollars,2023,390.1,343477335,0.11357372386739871
37,,Italy,Million dollars,2023,241.6,343477335,0.07033943011116003
38,,Mexico,Million dollars,2023,77.3,343477335,0.022505123955267676
39,,Uruguay,Million dollars,2023,64.1,343477335,0.018662075621379788
40,,Poland,Million dollars,2023,55.4,343477335,0.016129157401317325
41,,Spain,Million dollars,2023,48.1,343477335,0.014003835216667208
42,,New Zealand,Million dollars,2023,46.9,343477335,0.013654467186313763
43,,Rest of world,Million dollars,2023,131.2,343477335,0.03819757131864319
44,,World,Million dollars,2023,1896.3,343477335,0.5520888299660296
45,,World (quantity),"1,000 metric tons",2023,246.9,343477335,0.07188247224522107
46,,,,2023,2023.0,343477335,0.5889762711708474
47,Total fish and shellfish,Canada,Million dollars,2023,3549.6,343477335,1.0334306337854868
48,,Chile,Million dollars,2023,3235.3,343477335,0.941925323835414
49,,India,Million dollars,2023,2543.1,343477335,0.7403981983265359
50,,Indonesia,Million dollars,2023,2002.8,343477335,0.5830952426598978
51,,Ecuador,Million dollars,2023,1677.1,343477335,0.48827093642146724
52,,Vietnam,Million dollars,2023,1520.5,343477335,0.4426784084603428
53,,China ,Million dollars,2023,1514.3,343477335,0.44087334030351666
54,,Rest of world,Million dollars,2023,8806.6,343477335,2.5639537467588656
55,,World,Million dollars,2023,24849.3,343477335,7.2346258305515265
56,,World (quantity),"1,000 metric tons",2023,2820.0,343477335,0.821014871330593
57,"Whole fish--fresh, chilled, or frozen",Canada,Million dollars,2023,814.7,343477335,0.2371917786074589
58,,Norway,Million dollars,2023,316.6,343477335,0.09217493200825028
59,,Chile,Million dollars,2023,205.2,343477335,0.0597419331904389
60,,Mexico,Million dollars,2023,203.1,343477335,0.05913053913732037
61,,Faroe Islands,Million dollars,2023,145.2,343477335,0.0422735316727667
62,,China ,Million dollars,2023,136.5,343477335,0.039740613452704236
63,,Rest of world,Million dollars,2023,1476.6,343477335,0.42989736134991263
64,,World,Million dollars,2023,3297.9,343477335,0.9601506894188521
65,,World (quantity),"1,000 metric tons",2023,426.4,343477335,0.12414210678559039
66,Fish fillets and mince,Chile,Million dollars,2023,2889.3,343477335,0.8411908750835044
67,,China ,Million dollars,2023,979.4,343477335,0.28514254077346907
68,,Norway,Million dollars,2023,953.1,343477335,0.2774855581082228
69,,Vietnam,Million dollars,2023,521.3,343477335,0.15177129518604188
70,,Indonesia,Million dollars,2023,374.1,343477335,0.10891548346268612
71,,Canada,Million dollars,2023,282.3,343477335,0.08218882914064767
72,,Rest of world,Million dollars,2023,1914.6,343477335,0.5574166924289197
73,,World,Million dollars,2023,7914.1,343477335,2.3041112741834917
74,,World (quantity),"1,000 metric tons",2023,807.7,343477335,0.23515379843039716
75,"Shellfish, fresh or frozen",Canada,Million dollars,2023,1948.4,343477335,0.567257225283875
76,,India,Million dollars,2023,1912.7,343477335,0.55686352638086
77,,Ecuador,Million dollars,2023,1318.5,343477335,0.3838681233508464
78,,Indonesia,Million dollars,2023,756.9,343477335,0.2203638851454347
79,,Vietnam,Million dollars,2023,297.0,343477335,0.08646858751247735
80,,Argentina,Million dollars,2023,290.1,343477335,0.08445972133794506
81,,Mexico,Million dollars,2023,264.7,343477335,0.07706476469546382
82,,Japan,Million dollars,2023,168.8,343477335,0.04914443626971777
83,,Rest of world,Million dollars,2023,1200.1,343477335,0.34939714435597324
84,,World,Million dollars,2023,8157.2,343477335,2.3748874143325933
85,,World (quantity),"1,000 metric tons",2023,878.7,343477335,0.25582474022630924
86,Prepared fish and shellfish,Thailand,Million dollars,2023,891.3,343477335,0.2594931045450204
87,,Indonesia,Million dollars,2023,847.6,343477335,0.24677028543964916
88,,Vietnam,Million dollars,2023,642.1,343477335,0.1869410102416219
89,,India,Million dollars,2023,595.7,343477335,0.17343211306795545
90,,Canada,Million dollars,2023,504.1,343477335,0.14676368675097587
91,,China ,Million dollars,2023,297.0,343477335,0.08646858751247735
92,,Ecuador,Million dollars,2023,228.9,343477335,0.06664195178991941
93,,Mexico,Million dollars,2023,122.4,343477335,0.03563553909605127
94,,Rest of world,Million dollars,2023,1351.0,343477335,0.3933301741729189
95,,World,Million dollars,2023,5480.1,343477335,1.5954764526165897
96,,World (quantity),"1,000 metric tons",2023,707.2,343477335,0.20589422588829623
97,,,,2023,2023.0,343477335,0.5889762711708474
98,Total live animals,Canada,Million dollars,2023,1817.5,343477335,0.5291469959728201
99,,Mexico,Million dollars,2023,1121.9,343477335,0.3266299943779406
100,,Rest of world,Million dollars,2023,0.0,343477335,0.0
101,,World,Million dollars,2023,2939.4,343477335,0.8557769903507607
102,,World (quantity),"1,000 head",2023,8744.7,343477335,2.545932179193134
103,"Bovine animals, live",Canada,Million dollars,2023,1311.1,343477335,0.3817136871636668
104,,Mexico,Million dollars,2023,1121.9,343477335,0.3266299943779406
105,,World,Million dollars,2023,2432.9,343477335,0.708314567539078
106,,World (quantity),"1,000 head",2023,2006.5,343477335,0.5841724607534876
107,"Swine, live",Canada,Million dollars,2023,462.6,343477335,0.1346813757012526
108,,World,Million dollars,2023,462.6,343477335,0.1346813757012526
109,,World (quantity),"1,000 head",2023,6718.7,343477335,1.9560824879464027
110,"Sheep and goats, live",Canada,Million dollars,2023,1.2,343477335,0.00034936803035344385
111,,World,Million dollars,2023,1.2,343477335,0.00034936803035344385
112,,World (quantity),"1,000 head",2023,19.5,343477335,0.005677230493243463
113,Live poultry,Canada,Million dollars,2023,42.7,343477335,0.01243167908007671
114,,World,Million dollars,2023,42.7,343477335,0.01243167908007671
115,,World (quantity),"1,000 head",2023,12259.3,343477335,3.5691729120933116
116,Bird eggs,Canada,Million dollars,2023,54.2,343477335,0.01577978937096388
117,,United Kingdom,Million dollars,2023,16.9,343477335,0.0049202664274776665
118,,Netherlands,Million dollars,2023,15.3,343477335,0.004454442387006409
119,,China,Million dollars,2023,8.0,343477335,0.0023291202023562924
120,,Thailand,Million dollars,2023,6.8,343477335,0.0019797521720028486
121,,Turkey,Million dollars,2023,4.9,343477335,0.0014265861239432292
122,,Taiwan,Million dollars,2023,4.0,343477335,0.0011645601011781462
123,,Rest of world,Million dollars,2023,18.7,343477335,0.0054443184730078335
124,,World,Million dollars,2023,128.8,343477335,0.03749883525793631
125,,,,2023,2023.0,343477335,0.5889762711708474
126,Total vegetable oils,Canada,Million dollars,2023,5058.3,343477335,1.4726735899473542
127,,Indonesia,Million dollars,2023,2135.3,343477335,0.6216712960114239
128,,Spain,Million dollars,2023,809.6,343477335,0.2357069644784568
129,,Italy,Million dollars,2023,807.6,343477335,0.23512468442786771
130,,Mexico,Million dollars,2023,387.3,343477335,0.112758531796574
131,,Philippines,Million dollars,2023,359.9,343477335,0.1047812951035037
132,,Turkey,Million dollars,2023,287.1,343477335,0.08358630126206146
133,,Rest of world,Million dollars,2023,1505.5,343477335,0.4383113080809248
134,,World,Million dollars,2023,11350.6,343477335,3.3046139711081666
135,,World (quantity),"1,000 metric tons",2023,6605.2,343477335,1.9230380950754726
136,Crude vegetable oils,Canada,Million dollars,2023,1290.6,343477335,0.37574531664512884
137,,Philippines,Million dollars,2023,150.0,343477335,0.04367100379418048
138,,Argentina,Million dollars,2023,52.3,343477335,0.01522662332290426
139,,Mexico,Million dollars,2023,46.7,343477335,0.013596239181254856
140,,Indonesia,Million dollars,2023,32.4,343477335,0.009432936819542983
141,,Spain,Million dollars,2023,23.5,343477335,0.006841790594421609
142,,Rest of world,Million dollars,2023,86.9,343477335,0.025300068198095226
143,,World,Million dollars,2023,1682.4,343477335,0.4898139785555283
144,,World (quantity),"1,000 metric tons",2023,1291.5,343477335,0.37600734266789393
145,Refined vegetable oils,Canada,Million dollars,2023,3767.7,343477335,1.0969282733022254
146,,Indonesia,Million dollars,2023,2103.0,343477335,0.6122674731944103
147,,Italy,Million dollars,2023,803.0,343477335,0.23378544031151283
148,,Spain,Million dollars,2023,786.1,343477335,0.22886517388403518
149,,Mexico,Million dollars,2023,340.6,343477335,0.09916229261531914
150,,Turkey,Million dollars,2023,278.0,343477335,0.08093692703188116
151,,Rest of world,Million dollars,2023,1589.8,343477335,0.4628544122132542
152,,World,Million dollars,2023,9668.2,343477335,2.8147999925526386
153,,World (quantity),"1,000 metric tons",2023,5313.6,343477335,1.5470016384050496
154,Olive oil,Italy,Million dollars,2023,706.7,343477335,0.20574865587564897
155,,Spain,Million dollars,2023,706.1,343477335,0.20557397186047224
156,,Tunisia,Million dollars,2023,215.8,343477335,0.06282801745856098
157,,Turkey,Million dollars,2023,212.7,343477335,0.061925483380147923
158,,Greece,Million dollars,2023,100.9,343477335,0.029376028552218738
159,,Rest of world,Million dollars,2023,229.8,343477335,0.06690397781268449
160,,World,Million dollars,2023,2172.0,343477335,0.6323561349397333
161,,World (quantity),"1,000 metric tons",2023,359.5,343477335,0.10466483909338589
162,Tropical oils,Indonesia,Million dollars,2023,2134.3,343477335,0.6213801559861294
163,,Philippines,Million dollars,2023,359.9,343477335,0.1047812951035037
164,,Malaysia,Million dollars,2023,258.9,343477335,0.0753761525487555
165,,Colombia,Million dollars,2023,48.9,343477335,0.014236747236902837
166,,Sri Lanka,Million dollars,2023,25.4,343477335,0.007394956642481228
167,,Mexico,Million dollars,2023,17.4,343477335,0.005065836440124935
168,,Rest of world,Million dollars,2023,77.7,343477335,0.02262157996538549
169,,World,Million dollars,2023,2922.5,343477335,0.850856723923283
170,,World (quantity),"1,000 metric tons",2023,2605.6,343477335,0.7585944499074444
171,Oilseeds,Canada,Million dollars,2023,459.8,343477335,0.1338661836304279
172,,Brazil,Million dollars,2023,216.9,343477335,0.06314827148638498
173,,Argentina,Million dollars,2023,125.0,343477335,0.036392503161817066
174,,Chile,Million dollars,2023,81.0,343477335,0.02358234204885746
175,,India,Million dollars,2023,64.1,343477335,0.018662075621379788
176,,Bulgaria,Million dollars,2023,60.3,343477335,0.017555743525260552
177,,Rest of world,Million dollars,2023,376.6,343477335,0.10964333352592245
178,,World,Million dollars,2023,1383.7,343477335,0.40285045300005023
179,,World (quantity),"1,000 metric tons",2023,1372.8,343477335,0.39967702672433975
180,"Total red meats, fresh and frozen",Canada,Million dollars,2022,3682.4,341534046,1.0781941194817222
181,,Australia,Million dollars,2022,2487.0,341534046,0.7281850899280478
182,,Mexico,Million dollars,2022,2121.1,341534046,0.6210508219728115
183,,New Zealand,Million dollars,2022,1287.4,341534046,0.37694631474602686
184,,Brazil,Million dollars,2022,557.1,341534046,0.16311697370282083
185,,Uruguay,Million dollars,2022,302.6,341534046,0.08860024455658515
186,,Nicaragua,Million dollars,2022,355.0,341534046,0.1039427852530989
187,,Rest of world,Million dollars,2022,805.5,341534046,0.2358476437221723
188,,World,Million dollars,2022,11598.1,341534046,3.3958839933632854
189,,World (quantity),"1,000 metric tons",2022,1832.1,341534046,0.5364326108794436
190,Fresh or chilled red meats,Canada,Million dollars,2022,3261.2,341534046,0.9548682007532566
191,,Mexico,Million dollars,2022,1735.2,341534046,0.5080606224540203
192,,Australia,Million dollars,2022,570.2,341534046,0.1669526088769493
193,,Nicaragua,Million dollars,2022,94.0,341534046,0.027522878348707876
194,,New Zealand,Million dollars,2022,87.2,341534046,0.025531861617099222
195,,Argentina,Million dollars,2022,67.8,341534046,0.019851608000451
196,,Rest of world,Million dollars,2022,132.5,341534046,0.038795546608550995
197,,World,Million dollars,2022,5948.1,341534046,1.7415833266590353
198,,World (quantity),"1,000 metric tons",2022,931.8,341534046,0.2728278515460213
199,Frozen red meats and parts,Australia,Million dollars,2022,763.2,341534046,0.22346234846525373
200,,New Zealand,Million dollars,2022,809.8,341534046,0.23710666900833657
201,,Brazil,Million dollars,2022,549.6,341534046,0.16092099936648777
202,,Canada,Million dollars,2022,417.8,341534046,0.12233041036266118
203,,Mexico,Million dollars,2022,367.3,341534046,0.10754418316468514
204,,Uruguay,Million dollars,2022,262.9,341534046,0.07697622040292872
205,,Rest of world,Million dollars,2022,909.2,341534046,0.26621064887920426
206,,World,Million dollars,2022,4079.8,341534046,1.1945514796495573
207,,World (quantity),"1,000 metric tons",2022,760.1,341534046,0.22255467907290274
208,Fowl and other meats,Chile,Million dollars,2022,406.5,341534046,0.11902180902925268
209,,Canada,Million dollars,2022,140.2,341534046,0.041050080260519616
210,,New Zealand,Million dollars,2022,34.7,341534046,0.010160041262767696
211,,China ,Million dollars,2022,7.2,341534046,0.0021081353628797524
212,,Rest of world,Million dollars,2022,14.2,341534046,0.004157711410123956
213,,World,Million dollars,2022,602.8,341534046,0.17649777732554367
214,,World (quantity),"1,000 metric tons",2022,131.8,341534046,0.03859058900382658
215,Prepared meats,Canada,Million dollars,2022,786.6,341534046,0.23031378839461294
216,,Brazil,Million dollars,2022,480.9,341534046,0.1408058744456768
217,,Italy,Million dollars,2022,238.4,341534046,0.06980270423757402
218,,Mexico,Million dollars,2022,75.4,341534046,0.022076861994601852
219,,Uruguay,Million dollars,2022,67.9,341534046,0.019880887658268776
220,,Poland,Million dollars,2022,54.5,341534046,0.015957413510687014
221,,Spain,Million dollars,2022,51.3,341534046,0.015020464460518235
222,,New Zealand,Million dollars,2022,72.1,341534046,0.021110633286615294
223,,Rest of world,Million dollars,2022,151.1,341534046,0.04424156296265702
224,,World,Million dollars,2022,1978.2,341534046,0.579210190951212
225,,World (quantity),"1,000 metric tons",2022,254.9,341534046,0.07463384777750678
226,,,,2022,2022.0,341534046,0.5920346810753971
227,Total fish and shellfish,Canada,Million dollars,2022,4112.8,341534046,1.2042137667294228
228,,Chile,Million dollars,2022,3302.3,341534046,0.9669021401163619
229,,India,Million dollars,2022,3015.5,341534046,0.8829280814949851
230,,Indonesia,Million dollars,2022,2607.2,341534046,0.7633792386250124
231,,Ecuador,Million dollars,2022,1858.9,341534046,0.5442795591746071
232,,Vietnam,Million dollars,2022,2193.8,341534046,0.6423371332063335
233,,China ,Million dollars,2022,1883.1,341534046,0.5513652363665086
234,,Rest of world,Million dollars,2022,10502.2,341534046,3.0750082233382967
235,,World,Million dollars,2022,29475.8,341534046,8.630413379051529
236,,World (quantity),"1,000 metric tons",2022,3086.4,341534046,0.9036873588877872
237,"Whole fish--fresh, chilled, or frozen",Canada,Million dollars,2022,938.3,341534046,0.2747310293041766
238,,Norway,Million dollars,2022,333.7,341534046,0.09770621813791296
239,,Chile,Million dollars,2022,219.3,341534046,0.06421028959437912
240,,Mexico,Million dollars,2022,202.6,341534046,0.059320586738810806
241,,Faroe Islands,Million dollars,2022,148.7,341534046,0.04353885117503043
242,,China ,Million dollars,2022,97.4,341534046,0.028518386714512203
243,,Rest of world,Million dollars,2022,1654.8,341534046,0.4845197775685297
244,,World,Million dollars,2022,3594.8,341534046,1.0525451392333518
245,,World (quantity),"1,000 metric tons",2022,445.1,341534046,0.13032375694691356
246,Fish fillets and mince,Chile,Million dollars,2022,2894.0,341534046,0.8473532972463893
247,,China ,Million dollars,2022,1237.2,341534046,0.3622479265215041
248,,Norway,Million dollars,2022,880.1,341534046,0.25769026845423193
249,,Vietnam,Million dollars,2022,973.3,341534046,0.2849789095403976
250,,Indonesia,Million dollars,2022,435.8,341534046,0.12760074876986055
251,,Canada,Million dollars,2022,311.1,341534046,0.09108901547109598
252,,Rest of world,Million dollars,2022,2102.5,341534046,0.6156048056187055
253,,World,Million dollars,2022,8834.0,341534046,2.586564971622185
254,,World (quantity),"1,000 metric tons",2022,912.8,341534046,0.26726471656064416
255,"Shellfish, fresh or frozen",Canada,Million dollars,2022,2292.6,341534046,0.6712654351302945
256,,India,Million dollars,2022,2250.1,341534046,0.6588215805577403
257,,Ecuador,Million dollars,2022,1424.1,341534046,0.41697160698292435
258,,Indonesia,Million dollars,2022,1028.0,341534046,0.3009948823667202
259,,Vietnam,Million dollars,2022,340.1,341534046,0.09958011623825053
260,,Argentina,Million dollars,2022,343.1,341534046,0.10045850597278375
261,,Mexico,Million dollars,2022,355.7,341534046,0.10414774285782331
262,,Japan,Million dollars,2022,185.5,341534046,0.054313765251971395
263,,Rest of world,Million dollars,2022,2301.8,341534046,0.6739591636495298
264,,World,Million dollars,2022,10521.0,341534046,3.080512799008038
265,,World (quantity),"1,000 metric tons",2022,920.2,341534046,0.2694314112391594
266,Prepared fish and shellfish,Thailand,Million dollars,2022,1066.7,341534046,0.31232610994219884
267,,Indonesia,Million dollars,2022,1111.5,341534046,0.32544339664456173
268,,Vietnam,Million dollars,2022,778.6,341534046,0.227971415769191
269,,India,Million dollars,2022,723.9,341534046,0.21195544294286842
270,,Canada,Million dollars,2022,570.8,341534046,0.1671282868238559
271,,China ,Million dollars,2022,397.0,341534046,0.11624024153656412
272,,Ecuador,Million dollars,2022,260.1,341534046,0.07615638998403106
273,,Mexico,Million dollars,2022,115.2,341534046,0.03373016580607604
274,,Rest of world,Million dollars,2022,1502.2,341534046,0.43983901973860606
275,,World,Million dollars,2022,6526.0,341534046,1.9107904691879531
276,,World (quantity),"1,000 metric tons",2022,808.4,341534046,0.23669675379888774
277,,,,2022,2022.0,341534046,0.5920346810753971
278,Total live animals,Canada,Million dollars,2022,1733.7,341534046,0.5076214275867537
279,,Mexico,Million dollars,2022,635.5,341534046,0.18607222543195592
280,,Rest of world,Million dollars,2022,0.0,341534046,0.0
281,,World,Million dollars,2022,2369.2,341534046,0.6936936530187096
282,,World (quantity),"1,000 head",2022,8134.9,341534046,2.3818708838181246
283,"Bovine animals, live",Canada,Million dollars,2022,1132.0,341534046,0.3314457264972055
284,,Mexico,Million dollars,2022,635.5,341534046,0.18607222543195592
285,,World,Million dollars,2022,1767.5,341534046,0.5175179519291614
286,,World (quantity),"1,000 head",2022,1647.8,341534046,0.4824702015212855
287,"Swine, live",Canada,Million dollars,2022,560.3,341534046,0.16405392275298958
288,,World,Million dollars,2022,560.3,341534046,0.16405392275298958
289,,World (quantity),"1,000 head",2022,6457.7,341534046,1.8907924628984134
290,"Sheep and goats, live",Canada,Million dollars,2022,1.9,341534046,0.0005563134985377124
291,,World,Million dollars,2022,1.9,341534046,0.0005563134985377124
292,,World (quantity),"1,000 head",2022,29.4,341534046,0.008608219398425656
293,Live poultry,Canada,Million dollars,2022,39.5,341534046,0.011565464838020864
294,,World,Million dollars,2022,39.5,341534046,0.011565464838020864
295,,World (quantity),"1,000 head",2022,11277.5,341534046,3.3020134103995007
296,Bird eggs,Canada,Million dollars,2022,60.3,341534046,0.017655633664117924
297,,United Kingdom,Million dollars,2022,20.9,341534046,0.006119448483914836
298,,Netherlands,Million dollars,2022,13.6,341534046,0.003982033463217309
299,,China,Million dollars,2022,6.8,341534046,0.0019910167316086547
300,,Thailand,Million dollars,2022,2.4,341534046,0.0007027117876265841
301,,Turkey,Million dollars,2022,5.7,341534046,0.0016689404956131372
302,,Taiwan,Million dollars,2022,5.8,341534046,0.0016982201534309115
303,,Rest of world,Million dollars,2022,24.1,341534046,0.007056397534083615
304,,World,Million dollars,2022,139.6,341534046,0.04087440231361297
305,,,,2022,2022.0,341534046,0.5920346810753971
306,Total vegetable oils,Canada,Million dollars,2022,4164.9,341534046,1.2194684684524832
307,,Indonesia,Million dollars,2022,2927.6,341534046,0.8571912622731614
308,,Spain,Million dollars,2022,856.3,341534046,0.25072170989360165
309,,Italy,Million dollars,2022,686.8,341534046,0.20109268989247414
310,,Mexico,Million dollars,2022,314.5,341534046,0.09208452383690029
311,,Philippines,Million dollars,2022,604.3,341534046,0.1769369721928103
312,,Turkey,Million dollars,2022,132.4,341534046,0.03876626695073322
313,,Rest of world,Million dollars,2022,1768.5,341534046,0.5178107485073391
314,,World,Million dollars,2022,11455.3,341534046,3.3540726419995037
315,,World (quantity),"1,000 metric tons",2022,5766.2,341534046,1.6883236290885038
316,Crude vegetable oils,Canada,Million dollars,2022,865.9,341534046,0.253532557044108
317,,Philippines,Million dollars,2022,228.4,341534046,0.06687473845579658
318,,Argentina,Million dollars,2022,58.4,341534046,0.017099320165580214
319,,Mexico,Million dollars,2022,27.2,341534046,0.007964066926434619
320,,Indonesia,Million dollars,2022,68.7,341534046,0.02011512492081097
321,,Spain,Million dollars,2022,21.0,341534046,0.006148728141732611
322,,Rest of world,Million dollars,2022,277.2,341534046,0.08116321147087047
323,,World,Million dollars,2022,1546.8,341534046,0.4528977471253334
324,,World (quantity),"1,000 metric tons",2022,952.3,341534046,0.278830181398665
325,Refined vegetable oils,Canada,Million dollars,2022,3299.0,341534046,0.9659359114083754
326,,Indonesia,Million dollars,2022,2859.0,341534046,0.8371054170101683
327,,Italy,Million dollars,2022,683.1,341534046,0.2000093425532165
328,,Spain,Million dollars,2022,835.3,341534046,0.24457298175186903
329,,Mexico,Million dollars,2022,287.3,341534046,0.08412045691046567
330,,Turkey,Million dollars,2022,117.7,341534046,0.034462157251520395
331,,Rest of world,Million dollars,2022,1827.1,341534046,0.5349686279885549
332,,World,Million dollars,2022,9908.5,341534046,2.90117489487417
333,,World (quantity),"1,000 metric tons",2022,4813.9,341534046,1.4094934476898386
334,Olive oil,Italy,Million dollars,2022,609.6,341534046,0.17848879405715234
335,,Spain,Million dollars,2022,700.8,341534046,0.20519184198696255
336,,Tunisia,Million dollars,2022,193.9,341534046,0.05677325650866444
337,,Turkey,Million dollars,2022,76.2,341534046,0.022311099257144043
338,,Greece,Million dollars,2022,58.7,341534046,0.017187159139033535
339,,Rest of world,Million dollars,2022,157.6,341534046,0.04614474072081236
340,,World,Million dollars,2022,1796.8,341534046,0.5260968916697693
341,,World (quantity),"1,000 metric tons",2022,421.7,341534046,0.12347231701755437
342,Tropical oils,Indonesia,Million dollars,2022,2925.8,341534046,0.8566642284324415
343,,Philippines,Million dollars,2022,604.3,341534046,0.1769369721928103
344,,Malaysia,Million dollars,2022,397.5,341534046,0.11638663982565299
345,,Colombia,Million dollars,2022,37.4,341534046,0.010950592023847601
346,,Sri Lanka,Million dollars,2022,30.4,341534046,0.008901015976603399
347,,Mexico,Million dollars,2022,19.4,341534046,0.005680253616648221
348,,Rest of world,Million dollars,2022,131.8,341534046,0.03859058900382658
349,,World,Million dollars,2022,4146.6,341534046,1.2141102910718309
350,,World (quantity),"1,000 metric tons",2022,2570.4,341534046,0.7526043245480716
351,Oilseeds,Canada,Million dollars,2022,559.1,341534046,0.1637025668591763
352,,Brazil,Million dollars,2022,0.6,341534046,0.00017567794690664603
353,,Argentina,Million dollars,2022,172.6,341534046,0.0505366893934785
354,,Chile,Million dollars,2022,50.7,341534046,0.01484478651361159
355,,India,Million dollars,2022,65.8,341534046,0.019266014844095514
356,,Bulgaria,Million dollars,2022,89.1,341534046,0.026088175115636936
357,,Rest of world,Million dollars,2022,582.8,341534046,0.17064184576198882
358,,World,Million dollars,2022,1520.7,341534046,0.44525575643489435
359,,World (quantity),"1,000 metric tons",2022,1491.7,341534046,0.4367646556677398
360,"Total red meats, fresh and frozen",Canada,Million dollars,2021,3494.6,340161441,1.0273357232162008
361,,Australia,Million dollars,2021,2304.4,340161441,0.6774430379955969
362,,Mexico,Million dollars,2021,2091.7,340161441,0.6149139049537363
363,,New Zealand,Million dollars,2021,1306.3,340161441,0.38402353781185916
364,,Brazil,Million dollars,2021,361.5,340161441,0.1062730681458984
365,,Uruguay,Million dollars,2021,253.4,340161441,0.0744940400226021
366,,Nicaragua,Million dollars,2021,375.9,340161441,0.11050635218822465
367,,Rest of world,Million dollars,2021,764.3,340161441,0.22468743010763528
368,,World,Million dollars,2021,10952.1,340161441,3.2196770944417534
369,,World (quantity),"1,000 metric tons",2021,1746.7,340161441,0.5134914747730035
370,Fresh or chilled red meats,Canada,Million dollars,2021,3090.1,340161441,0.9084215985550226
371,,Mexico,Million dollars,2021,1789.7,340161441,0.5261325312882832
372,,Australia,Million dollars,2021,649.4,340161441,0.1909093511865738
373,,Nicaragua,Million dollars,2021,85.6,340161441,0.02516452180716156
374,,New Zealand,Million dollars,2021,86.5,340161441,0.02542910205980695
375,,Argentina,Million dollars,2021,60.4,340161441,0.017756274733090632
376,,Rest of world,Million dollars,2021,153.1,340161441,0.045008040755565824
377,,World,Million dollars,2021,5914.8,340161441,1.7388214203855046
378,,World (quantity),"1,000 metric tons",2021,882.4,340161441,0.2594062388158804
379,Frozen red meats and parts,Australia,Million dollars,2021,650.7,340161441,0.19129152266261715
380,,New Zealand,Million dollars,2021,906.1,340161441,0.266373518802209
381,,Brazil,Million dollars,2021,352.0,340161441,0.10348027659019707
382,,Canada,Million dollars,2021,402.4,340161441,0.11829677073833891
383,,Mexico,Million dollars,2021,289.9,340161441,0.08522423915766512
384,,Uruguay,Million dollars,2021,222.9,340161441,0.06552770923850831
385,,Rest of world,Million dollars,2021,875.2,340161441,0.25728959679471725
386,,World,Million dollars,2021,3699.2,340161441,1.0874836339842529
387,,World (quantity),"1,000 metric tons",2021,730.7,340161441,0.21480976734220739
388,Fowl and other meats,Chile,Million dollars,2021,249.3,340161441,0.0732887299827731
389,,Canada,Million dollars,2021,125.2,340161441,0.03680605292355873
390,,New Zealand,Million dollars,2021,25.3,340161441,0.007437644879920414
391,,China ,Million dollars,2021,7.7,340161441,0.0022636310504105606
392,,Rest of world,Million dollars,2021,15.6,340161441,0.004586057712520097
393,,World,Million dollars,2021,423.1,340161441,0.1243821165491829
